time,user_id,ip,video_id,platform
2025-02-20 06:10:20.500,981,213.35.179.200,18318,android
2025-02-20 06:10:22.750,1924,18.243.121.105,51192,android
2025-02-20 06:10:23.750,163,117.120.130.137,60563,iphone
2025-02-20 06:10:30.500,154,72.196.71.66,51942,iphone
2025-02-20 06:10:41.250,728,130.140.222.18,47841,android
2025-02-20 06:10:42.250,1901,37.64.127.253,63698,android
2025-02-20 06:10:43.750,2190,19.99.162.12,61440,iphone
2025-02-20 06:10:44.250,332,91.54.152.114,86921,iphone
2025-02-20 06:10:50.250,169,253.4.87.60,31866,iphone
2025-02-20 06:10:50.750,1863,227.181.62.248,83899,iphone
2025-02-20 06:10:51.500,901,26.48.195.220,13693,iphone
2025-02-20 06:10:57.750,1578,183.238.113.56,12078,android
2025-02-20 06:10:57.750,1815,152.87.17.85,84713,iphone
2025-02-20 06:10:58.000,621,60.217.4.141,40726,iphone
2025-02-20 06:11:07.000,2109,8.217.42.40,13333,android
2025-02-20 06:11:12.500,1565,40.34.1.58,18127,iphone
2025-02-20 06:11:13.000,1984,253.220.50.236,13693,iphone
2025-02-20 06:11:15.000,1850,110.89.64.250,45526,iphone
2025-02-20 06:11:15.000,551,239.199.179.30,97942,android
2025-02-20 06:11:15.250,1663,97.199.169.133,54188,android
2025-02-20 06:11:15.500,1032,138.163.241.55,89782,iphone
2025-02-20 06:11:18.250,2378,63.141.228.48,74267,android
2025-02-20 06:11:25.750,1802,188.97.202.24,21505,iphone
2025-02-20 06:11:26.250,1029,175.192.136.153,18318,iphone
2025-02-20 06:11:26.500,934,197.225.66.108,62875,iphone
2025-02-20 06:11:28.000,1938,152.17.159.222,95945,iphone
2025-02-20 06:11:29.000,2212,115.109.146.221,89224,android
2025-02-20 06:11:34.750,543,176.102.230.98,18318,android
2025-02-20 06:11:36.250,1986,176.167.22.174,34873,iphone
2025-02-20 06:11:45.500,728,68.244.158.79,90619,android
2025-02-20 06:11:48.250,2321,215.211.43.103,21505,iphone
2025-02-20 06:11:49.750,1087,18.183.86.83,34873,android
2025-02-20 06:11:53.750,1406,200.200.240.242,49270,iphone
2025-02-20 06:11:56.000,1736,156.152.194.24,18318,iphone
2025-02-20 06:12:02.750,274,73.64.230.10,35616,android
2025-02-20 06:12:02.750,1853,249.25.19.16,80855,android
2025-02-20 06:12:06.000,1521,17.20.30.46,49292,android
2025-02-20 06:12:15.250,1185,181.113.108.5,45526,android
2025-02-20 06:12:16.500,1368,10.187.14.206,27630,android
2025-02-20 06:12:24.500,2311,160.75.188.7,44862,android
2025-02-20 06:12:28.500,1452,145.199.103.201,31866,android
2025-02-20 06:12:29.000,1566,116.225.59.117,26064,iphone
2025-02-20 06:12:31.250,1644,37.217.71.58,82467,android
2025-02-20 06:12:36.000,1335,162.165.169.213,16651,iphone
2025-02-20 06:12:36.000,863,134.11.140.32,31866,android
2025-02-20 06:12:37.500,2007,177.165.136.164,54188,android
2025-02-20 06:12:45.250,1223,39.61.237.255,56533,android
2025-02-20 06:12:47.750,517,29.47.102.177,78934,android
2025-02-20 06:12:49.000,1116,171.175.21.103,89782,android
2025-02-20 06:12:50.000,1025,65.48.150.250,24335,iphone
2025-02-20 06:12:50.250,674,80.142.228.40,53947,iphone
2025-02-20 06:13:04.750,1096,96.79.197.67,65523,iphone
2025-02-20 06:13:10.500,878,154.196.9.50,35616,iphone
2025-02-20 06:13:11.250,728,164.252.131.156,12078,iphone
2025-02-20 06:13:11.750,922,60.166.94.143,36471,iphone
2025-02-20 06:13:12.000,119,46.220.60.17,75222,android
2025-02-20 06:13:12.000,675,7.169.68.110,62766,iphone
2025-02-20 06:13:12.750,971,230.99.1.109,54188,android
2025-02-20 06:13:13.000,31,159.134.111.113,80855,android
2025-02-20 06:13:13.500,110,195.28.222.240,12078,android
2025-02-20 06:13:16.750,361,175.59.126.95,75222,iphone
2025-02-20 06:13:25.000,2023,37.184.32.215,10277,android
2025-02-20 06:13:33.750,1820,11.189.31.248,27669,iphone
2025-02-20 06:13:36.750,1148,227.232.26.170,60977,android
2025-02-20 06:13:37.250,2095,238.35.236.24,64624,iphone
2025-02-20 06:13:37.250,455,252.78.180.29,24335,iphone
2025-02-20 06:13:41.250,640,98.205.122.72,45526,iphone
2025-02-20 06:13:41.500,1841,222.197.96.142,80855,android
2025-02-20 06:13:50.250,2335,88.182.91.1,26064,iphone
2025-02-20 06:13:53.250,95,52.83.182.0,40726,iphone
2025-02-20 06:13:55.000,828,160.212.192.45,99129,android
2025-02-20 06:13:55.250,2345,165.180.54.252,78934,iphone
2025-02-20 06:13:55.250,295,252.221.50.164,28672,android
2025-02-20 06:13:57.750,600,105.246.139.34,60395,iphone
2025-02-20 06:14:05.750,1983,231.27.190.201,86921,android
2025-02-20 06:14:08.000,85,1.139.184.166,79909,iphone
2025-02-20 06:14:11.250,502,162.23.18.18,76945,iphone
2025-02-20 06:14:12.500,145,106.146.101.211,78934,iphone
2025-02-20 06:14:13.750,1892,118.162.57.42,84713,android
2025-02-20 06:14:14.000,1805,251.139.93.146,11471,android
2025-02-20 06:14:16.000,1257,234.70.195.180,77794,iphone
2025-02-20 06:14:26.000,52,71.198.106.31,15464,iphone
2025-02-20 06:14:29.500,184,66.162.222.68,78934,iphone
2025-02-20 06:14:30.000,1610,126.254.245.77,21505,iphone
2025-02-20 06:14:31.000,380,11.34.248.71,48087,android
2025-02-20 06:14:34.000,293,238.54.195.211,80855,iphone
2025-02-20 06:14:39.250,1957,8.161.245.78,26064,iphone
2025-02-20 06:14:40.750,1523,162.48.66.135,32359,iphone
2025-02-20 06:14:44.500,1567,163.97.9.79,21474,android
2025-02-20 06:14:48.500,1450,158.71.255.93,13693,android
2025-02-20 06:14:54.750,387,29.215.221.81,95945,iphone
2025-02-20 06:15:00.000,747,84.159.191.140,84713,iphone
2025-02-20 06:15:07.250,2289,221.161.39.139,95945,iphone
2025-02-20 06:15:08.000,2297,11.186.203.211,41475,android
2025-02-20 06:15:08.500,1623,100.203.175.208,72424,android
2025-02-20 06:15:13.000,69,177.31.50.88,27669,iphone
2025-02-20 06:15:14.750,457,96.150.214.11,43623,iphone
2025-02-20 06:15:16.500,872,20.209.78.74,36471,iphone
2025-02-20 06:15:20.250,1129,63.78.136.107,84094,android
2025-02-20 06:15:20.500,703,250.242.115.159,49270,iphone
2025-02-20 06:15:22.000,868,230.182.63.76,53947,android
2025-02-20 06:15:28.500,1591,11.131.165.219,40726,android
2025-02-20 06:15:31.750,1563,228.250.196.67,90839,iphone
2025-02-20 06:15:32.000,415,130.27.103.51,21505,iphone
2025-02-20 06:15:33.500,65,136.5.94.83,18127,android
2025-02-20 06:15:35.000,2199,121.223.46.220,81329,android
2025-02-20 06:15:35.250,2278,75.253.114.128,80855,iphone
2025-02-20 06:15:37.000,1984,110.150.142.186,45526,iphone
2025-02-20 06:15:40.250,2184,135.71.78.186,44862,iphone
2025-02-20 06:15:41.000,227,8.240.228.23,64624,iphone
2025-02-20 06:15:46.250,2118,80.102.2.46,40726,android
2025-02-20 06:15:55.500,1178,191.31.106.128,16651,iphone
2025-02-20 06:15:56.750,202,161.24.115.184,55926,android
2025-02-20 06:15:57.250,1809,4.137.219.95,18318,iphone
2025-02-20 06:15:58.500,1455,118.185.92.184,73277,iphone
2025-02-20 06:16:07.250,1259,103.106.171.24,35616,android
2025-02-20 06:16:13.500,896,156.236.123.29,80855,iphone
2025-02-20 06:16:13.750,1537,34.255.8.41,90236,iphone
2025-02-20 06:16:14.750,691,252.23.134.254,62766,android
2025-02-20 06:16:20.500,1786,109.243.116.116,50422,iphone
2025-02-20 06:16:22.250,408,248.86.166.51,48087,android
2025-02-20 06:16:24.250,1717,167.75.107.71,13693,iphone
2025-02-20 06:16:29.500,186,15.111.63.51,50324,iphone
2025-02-20 06:16:31.500,1184,125.62.192.196,47841,iphone
2025-02-20 06:16:32.250,886,74.91.61.177,43623,iphone
2025-02-20 06:16:32.250,1670,40.1.69.7,76945,iphone
2025-02-20 06:16:35.250,73,61.239.114.225,48087,iphone
2025-02-20 06:16:36.250,1597,232.2.53.106,82467,android
2025-02-20 06:16:37.500,1095,161.79.113.30,60808,iphone
2025-02-20 06:16:42.500,1969,179.134.81.91,15464,android
2025-02-20 06:16:44.750,1990,104.221.32.147,56533,iphone
2025-02-20 06:16:51.000,1828,233.177.167.82,73786,iphone
2025-02-20 06:16:53.250,1056,160.83.160.226,34873,android
2025-02-20 06:16:53.500,317,45.228.162.159,53947,android
2025-02-20 06:17:01.750,509,192.190.170.186,76945,iphone
2025-02-20 06:17:08.750,2303,212.208.251.54,12078,android
2025-02-20 06:17:09.000,1365,107.108.141.113,15464,iphone
2025-02-20 06:17:09.500,1557,157.82.155.227,86921,android
2025-02-20 06:17:13.000,1785,129.97.25.153,55634,android
2025-02-20 06:17:13.000,2230,47.214.34.179,29859,android
2025-02-20 06:17:13.250,2256,41.189.182.202,32359,android
2025-02-20 06:17:14.500,1719,104.238.70.129,58204,iphone
2025-02-20 06:17:18.250,1146,124.58.52.102,49292,iphone
2025-02-20 06:17:19.750,2154,32.247.69.221,18413,android
2025-02-20 06:17:20.250,868,39.120.42.67,12787,android
2025-02-20 06:17:23.000,1218,91.183.22.168,72747,iphone
2025-02-20 06:17:26.500,2033,208.164.247.112,78934,android
2025-02-20 06:17:35.750,1584,152.252.136.104,50422,android
2025-02-20 06:17:36.500,651,206.229.192.71,76945,iphone
2025-02-20 06:17:38.500,432,244.116.152.67,96641,iphone
2025-02-20 06:17:40.000,443,46.245.13.10,25566,android
2025-02-20 06:17:40.500,1296,122.197.122.2,12078,android
2025-02-20 06:17:40.500,2011,125.0.247.208,29859,android
2025-02-20 06:17:44.750,267,47.156.75.81,62766,iphone
2025-02-20 06:17:45.500,2059,220.121.16.174,90236,iphone
2025-02-20 06:17:49.000,127,121.70.79.180,80855,android
2025-02-20 06:17:50.500,171,205.251.1.186,41475,iphone
2025-02-20 06:17:52.000,2356,197.117.15.209,48408,iphone
2025-02-20 06:17:53.000,2339,37.234.252.242,15464,iphone
2025-02-20 06:17:53.000,600,196.7.208.51,55523,android
2025-02-20 06:17:54.500,2380,229.102.84.84,90839,android
2025-02-20 06:17:56.000,548,15.99.80.219,76945,android
2025-02-20 06:18:00.750,560,121.98.69.255,89186,iphone
2025-02-20 06:18:02.250,494,156.32.102.141,64392,iphone
2025-02-20 06:18:03.500,1103,97.163.158.28,12916,iphone
2025-02-20 06:18:03.750,2117,78.253.98.16,64624,iphone
2025-02-20 06:18:08.000,401,48.14.155.108,34873,iphone
2025-02-20 06:18:10.250,939,125.12.61.80,65523,iphone
2025-02-20 06:18:10.250,2195,244.109.82.97,31866,iphone
2025-02-20 06:18:11.500,1061,211.107.250.196,75222,android
2025-02-20 06:18:17.750,887,236.176.4.243,44862,android
2025-02-20 06:18:20.500,1733,0.181.200.55,99129,iphone
2025-02-20 06:18:26.750,547,98.150.26.169,84094,android
2025-02-20 06:18:27.000,1907,70.38.201.235,17378,android
2025-02-20 06:18:29.250,1623,152.70.37.90,32501,android
2025-02-20 06:18:36.750,278,60.28.127.58,99129,android
2025-02-20 06:18:45.500,2191,12.72.40.123,55523,iphone
2025-02-20 06:18:48.250,623,129.224.17.81,11471,iphone
2025-02-20 06:18:53.000,600,139.163.74.21,76945,android
2025-02-20 06:18:57.500,973,164.88.190.103,96641,iphone
2025-02-20 06:19:00.750,939,7.60.212.105,86921,android
2025-02-20 06:19:08.500,1912,85.153.2.19,76945,android
2025-02-20 06:19:10.500,2184,122.1.60.79,73588,iphone
2025-02-20 06:19:13.500,2094,38.132.60.211,87627,iphone
2025-02-20 06:19:19.250,564,107.4.106.139,90236,iphone
2025-02-20 06:19:20.000,623,148.105.207.216,31866,android
2025-02-20 06:19:20.250,1332,84.18.179.238,99129,android
2025-02-20 06:19:25.750,230,127.140.126.226,89186,android
2025-02-20 06:19:26.500,1839,17.77.240.157,90236,iphone
2025-02-20 06:19:35.500,1962,149.101.1.156,72424,iphone
2025-02-20 06:19:38.250,2249,187.131.85.77,24335,iphone
2025-02-20 06:19:41.000,1735,180.146.193.64,21474,iphone
2025-02-20 06:19:41.500,636,188.207.206.243,65523,iphone
2025-02-20 06:19:42.500,69,168.106.153.181,26064,android
2025-02-20 06:19:44.500,586,156.17.54.229,70143,android
2025-02-20 06:19:45.000,2158,83.87.96.210,55926,android
2025-02-20 06:19:45.250,2202,118.202.237.145,90236,android
2025-02-20 06:19:45.500,2000,236.120.9.184,56587,iphone
2025-02-20 06:19:52.500,2190,1.197.91.24,81982,iphone
2025-02-20 06:19:55.000,1141,81.73.175.116,57791,android
2025-02-20 06:19:57.000,1337,27.219.172.104,55885,android
2025-02-20 06:20:01.000,841,97.99.29.109,80855,android
2025-02-20 06:20:01.750,1827,99.44.118.194,65523,android
2025-02-20 06:20:05.750,425,13.75.2.181,21474,iphone
2025-02-20 06:20:13.000,1538,94.80.203.71,12916,iphone
2025-02-20 06:20:13.500,833,90.204.218.85,78934,iphone
2025-02-20 06:20:14.500,2072,255.100.109.222,17284,android
2025-02-20 06:20:16.250,1466,168.179.209.70,61440,android
2025-02-20 06:20:17.250,311,215.214.112.206,34192,android
2025-02-20 06:20:21.000,1744,249.210.148.232,34873,android
2025-02-20 06:20:22.500,2308,26.96.135.168,86108,iphone
2025-02-20 06:20:25.750,1255,176.98.179.203,60483,android
2025-02-20 06:20:26.000,2035,170.6.25.68,26064,iphone
2025-02-20 06:20:27.500,506,130.30.203.250,81879,android
2025-02-20 06:20:28.500,2406,30.245.9.76,13693,iphone
2025-02-20 06:20:30.750,1428,164.132.74.43,12468,iphone
2025-02-20 06:20:31.500,1811,64.212.50.173,11471,iphone
2025-02-20 06:20:34.000,1990,41.242.190.226,45613,iphone
2025-02-20 06:20:37.250,2212,251.62.245.169,78934,android
2025-02-20 06:20:40.750,1996,202.191.70.219,26687,iphone
2025-02-20 06:20:46.750,2383,120.25.151.20,13333,android
2025-02-20 06:20:49.000,1742,164.141.28.21,46453,android
2025-02-20 06:20:49.750,1853,82.202.34.37,25566,iphone
2025-02-20 06:20:50.750,357,216.202.8.224,81982,android
2025-02-20 06:20:51.250,992,142.36.62.44,81329,android
2025-02-20 06:20:59.500,2213,56.142.189.172,46715,iphone
2025-02-20 06:21:03.000,361,206.166.211.2,55617,iphone
2025-02-20 06:21:04.000,1200,44.235.247.213,95945,android
2025-02-20 06:21:06.500,955,187.206.31.194,51192,iphone
2025-02-20 06:21:18.250,1885,23.14.224.93,82467,android
2025-02-20 06:21:18.250,831,207.203.17.141,11471,iphone
2025-02-20 06:21:27.250,1856,26.103.55.100,60483,android
2025-02-20 06:21:33.750,801,113.84.34.45,72424,android
2025-02-20 06:21:39.750,1485,212.227.77.245,54188,iphone
2025-02-20 06:21:50.000,674,109.212.233.132,95945,android
2025-02-20 06:21:52.250,882,188.76.73.84,62875,android
2025-02-20 06:21:55.250,374,182.247.53.119,90619,iphone
2025-02-20 06:21:55.500,1755,74.157.58.164,11527,iphone
2025-02-20 06:21:58.000,618,10.81.154.25,51192,iphone
2025-02-20 06:21:58.250,449,232.225.8.168,26064,iphone
2025-02-20 06:22:01.250,2382,192.29.105.122,55926,android
2025-02-20 06:22:03.000,682,185.242.234.207,89763,iphone
2025-02-20 06:22:05.750,1703,44.208.157.26,72747,android
2025-02-20 06:22:11.500,851,216.19.19.21,56228,iphone
2025-02-20 06:22:16.750,971,190.139.133.89,64624,android
2025-02-20 06:22:19.250,1788,105.117.251.2,89186,android
2025-02-20 06:22:25.250,1790,169.60.89.76,77794,iphone
2025-02-20 06:22:27.000,733,44.249.201.32,90619,android
2025-02-20 06:22:31.750,169,72.42.59.88,83899,android
2025-02-20 06:22:33.250,1275,151.58.102.213,40726,android
2025-02-20 06:22:33.500,1763,144.218.234.225,17284,iphone
2025-02-20 06:22:34.250,1903,70.226.114.139,25566,android
2025-02-20 06:22:35.250,1132,9.232.253.182,46453,android
2025-02-20 06:22:36.250,2401,157.120.109.200,13693,android
2025-02-20 06:22:37.000,2197,97.102.39.49,90619,android
2025-02-20 06:22:38.500,1270,136.214.45.66,35616,android
2025-02-20 06:22:40.750,239,249.137.212.45,33533,iphone
2025-02-20 06:22:42.500,1474,228.136.8.165,99129,iphone
2025-02-20 06:22:43.250,1698,113.123.123.113,50422,android
2025-02-20 06:22:44.000,1179,139.36.41.56,29859,android
2025-02-20 06:22:46.000,609,53.210.5.150,76945,android
2025-02-20 06:22:49.250,1428,182.74.198.61,89763,iphone
2025-02-20 06:23:02.750,723,203.85.104.162,34873,android
2025-02-20 06:23:07.250,369,114.187.49.169,61715,android
2025-02-20 06:23:12.000,1228,226.186.255.41,21505,iphone
2025-02-20 06:23:12.250,2300,43.31.238.125,60808,android
2025-02-20 06:23:18.000,2143,131.142.226.127,60977,android
2025-02-20 06:23:20.000,752,79.80.3.219,83899,iphone
2025-02-20 06:23:23.500,1499,117.184.180.176,83899,iphone
2025-02-20 06:23:24.500,661,105.86.232.68,47841,android
2025-02-20 06:23:28.250,2154,15.114.53.53,61440,android
2025-02-20 06:23:31.250,1622,252.94.41.208,11527,iphone
2025-02-20 06:23:34.750,2327,183.75.177.104,48408,iphone
2025-02-20 06:23:36.750,340,204.61.14.89,15464,iphone
2025-02-20 06:23:42.000,1150,113.159.141.230,73786,android
2025-02-20 06:23:46.750,928,228.225.24.223,60919,android
2025-02-20 06:23:49.250,665,204.109.148.66,75222,iphone
2025-02-20 06:23:55.500,1523,98.97.64.108,70143,android
2025-02-20 06:24:06.500,1207,196.22.205.83,84713,iphone
2025-02-20 06:24:08.000,2335,65.214.16.77,81329,iphone
2025-02-20 06:24:12.000,1108,150.65.241.129,55926,android
2025-02-20 06:24:12.500,598,158.212.184.37,62875,iphone
2025-02-20 06:24:14.750,1406,97.214.156.195,73786,android
2025-02-20 06:24:15.250,947,240.222.172.52,44862,iphone
2025-02-20 06:24:22.250,1287,33.254.161.255,27669,iphone
2025-02-20 06:24:27.500,1131,87.241.10.153,45613,android
2025-02-20 06:24:38.000,1845,208.165.180.204,21505,iphone
2025-02-20 06:24:40.000,109,244.189.191.225,80855,iphone
2025-02-20 06:24:42.750,675,14.245.111.189,30113,android
2025-02-20 06:24:57.500,1972,30.71.28.130,34192,iphone
2025-02-20 06:24:57.750,1009,154.6.60.66,76945,android
2025-02-20 06:24:59.500,965,61.91.130.165,64392,android
2025-02-20 06:24:59.750,1827,205.42.50.166,11527,iphone
2025-02-20 06:25:06.250,1760,18.101.181.104,64624,iphone
2025-02-20 06:25:08.250,677,95.54.108.47,13333,android
2025-02-20 06:25:12.250,1075,183.67.169.146,36471,android
2025-02-20 06:25:12.500,1877,217.242.12.189,32501,android
2025-02-20 06:25:17.250,1958,67.100.149.248,34873,iphone
2025-02-20 06:25:24.250,358,202.33.33.171,21474,iphone
2025-02-20 06:25:25.000,2339,197.70.170.20,50422,android
2025-02-20 06:25:30.000,53,71.151.38.167,52739,iphone
2025-02-20 06:25:32.750,278,133.8.243.90,83155,android
2025-02-20 06:25:32.750,625,57.217.180.59,11895,iphone
2025-02-20 06:25:39.000,1265,82.11.194.237,89186,iphone
2025-02-20 06:25:41.000,1549,9.69.185.87,76945,android
2025-02-20 06:25:44.500,2330,105.0.74.179,92313,android
2025-02-20 06:25:46.250,1117,70.11.173.197,55926,iphone
2025-02-20 06:25:51.000,1483,105.111.75.134,55617,android
2025-02-20 06:25:51.250,35,55.235.212.195,16849,iphone
2025-02-20 06:25:54.250,2300,135.32.58.110,73277,android
2025-02-20 06:25:57.750,148,175.253.103.100,81329,iphone
2025-02-20 06:26:14.500,1139,37.92.154.203,21474,android
2025-02-20 06:26:16.000,1501,93.135.18.172,52739,iphone
2025-02-20 06:26:19.000,217,240.116.82.68,89186,android
2025-02-20 06:26:19.000,877,218.161.198.170,72424,iphone
2025-02-20 06:26:19.750,1709,126.67.156.175,40726,android
2025-02-20 06:26:26.000,2171,37.89.131.102,83899,android
2025-02-20 06:26:26.250,119,216.133.196.231,57791,android
2025-02-20 06:26:30.000,1590,194.13.224.184,50422,iphone
2025-02-20 06:26:32.000,2033,130.122.56.191,83899,android
2025-02-20 06:26:32.500,1164,226.134.165.77,32501,iphone
2025-02-20 06:26:36.250,2288,100.31.58.199,18413,android
2025-02-20 06:26:39.750,1230,214.24.104.11,15451,android
2025-02-20 06:26:41.250,2101,79.142.40.18,81879,android
2025-02-20 06:26:41.250,1728,109.130.77.208,75222,android
2025-02-20 06:26:44.500,2012,187.181.241.30,21505,android
2025-02-20 06:26:46.750,1993,213.250.25.88,75222,iphone
2025-02-20 06:26:47.750,186,11.43.222.194,47841,iphone
2025-02-20 06:26:49.750,1346,185.71.238.84,18318,iphone
2025-02-20 06:26:54.750,446,109.121.249.250,12468,iphone
2025-02-20 06:26:56.500,827,31.251.233.216,35616,android
2025-02-20 06:27:03.500,1408,157.80.226.29,73786,android
2025-02-20 06:27:05.750,2119,145.131.245.100,84094,iphone
2025-02-20 06:27:12.000,1497,148.158.223.79,81329,android
2025-02-20 06:27:15.500,894,173.169.166.163,83155,android
2025-02-20 06:27:16.250,1121,87.211.179.160,12078,iphone
2025-02-20 06:27:20.500,2392,172.215.29.244,79909,iphone
2025-02-20 06:27:24.250,580,131.96.151.150,30113,android
2025-02-20 06:27:24.500,705,204.40.95.19,83899,iphone
2025-02-20 06:27:28.250,1488,242.7.69.64,84713,android
2025-02-20 06:27:36.000,809,45.252.84.58,81982,iphone
2025-02-20 06:27:39.750,1681,178.112.118.151,76945,iphone
2025-02-20 06:27:40.250,626,82.72.124.17,74267,android
2025-02-20 06:27:41.750,279,49.147.149.120,60808,iphone
2025-02-20 06:27:44.500,498,145.253.139.130,56533,iphone
2025-02-20 06:27:47.500,865,226.45.132.217,83155,android
2025-02-20 06:27:52.250,1593,109.50.178.234,60808,android
2025-02-20 06:27:56.500,715,92.1.109.47,61440,android
2025-02-20 06:27:58.250,1170,143.8.171.237,11471,android
2025-02-20 06:28:01.250,922,161.13.141.2,35616,android
2025-02-20 06:28:12.750,2113,84.239.228.97,12468,android
2025-02-20 06:28:16.500,77,84.118.159.114,75222,android
2025-02-20 06:28:16.500,2233,169.30.47.137,73588,iphone
2025-02-20 06:28:17.500,2332,17.116.251.120,62766,iphone
2025-02-20 06:28:30.500,1035,230.213.38.170,20289,android
2025-02-20 06:28:32.500,106,234.65.149.19,17284,android
2025-02-20 06:28:37.000,1416,144.120.143.45,57791,iphone
2025-02-20 06:28:38.000,2272,169.126.43.229,55523,iphone
2025-02-20 06:28:40.250,952,72.67.219.115,90839,iphone
2025-02-20 06:28:46.250,2409,171.63.180.36,27630,iphone
2025-02-20 06:28:47.750,1554,179.235.27.237,65523,android
2025-02-20 06:28:50.000,801,29.244.235.219,86108,iphone
2025-02-20 06:28:51.250,824,22.181.202.249,13333,iphone
2025-02-20 06:28:53.500,1833,34.132.1.239,73588,android
2025-02-20 06:28:56.250,1569,183.172.122.141,27669,iphone
2025-02-20 06:29:01.000,857,109.160.90.11,73588,android
2025-02-20 06:29:06.500,1924,224.103.150.209,54188,iphone
2025-02-20 06:29:07.000,1124,214.42.111.143,11471,iphone
2025-02-20 06:29:21.000,2212,155.2.25.92,13693,android
2025-02-20 06:29:21.000,1752,123.82.92.129,44862,android
2025-02-20 06:29:21.500,618,38.149.162.175,40726,iphone
2025-02-20 06:29:27.250,1820,108.129.105.183,15464,iphone
2025-02-20 06:29:28.750,2031,16.103.183.211,44862,iphone
2025-02-20 06:29:30.000,865,182.59.51.5,57791,iphone
2025-02-20 06:29:31.000,1789,234.141.228.252,69046,android
2025-02-20 06:29:36.750,202,82.187.188.245,43623,android
2025-02-20 06:29:36.750,863,42.35.61.145,76945,iphone
2025-02-20 06:29:39.000,1606,210.253.120.90,56587,iphone
2025-02-20 06:29:45.250,1601,187.147.142.72,31866,android
2025-02-20 06:29:48.500,1941,23.251.86.37,95945,android
2025-02-20 06:29:48.500,2085,26.205.200.134,90236,iphone
2025-02-20 06:29:51.000,2275,107.145.95.91,90619,iphone
2025-02-20 06:29:59.500,2346,117.89.253.148,20289,android
2025-02-20 06:30:00.500,2384,113.6.31.203,51192,iphone
2025-02-20 06:30:03.000,2315,135.182.62.221,80855,android
2025-02-20 06:30:07.750,1208,248.188.196.119,60977,iphone
2025-02-20 06:30:07.750,1150,82.54.249.129,53947,iphone
2025-02-20 06:30:08.750,279,30.33.52.75,12468,iphone
2025-02-20 06:30:09.000,762,66.92.109.250,51192,iphone
2025-02-20 06:30:11.000,582,133.183.86.25,51192,android
2025-02-20 06:30:15.750,53,105.163.12.39,13693,android
2025-02-20 06:30:23.000,949,11.44.204.40,60977,iphone
2025-02-20 06:30:33.250,883,240.95.40.27,45613,iphone
2025-02-20 06:30:46.750,2409,134.117.114.249,86108,iphone
2025-02-20 06:30:58.750,1884,232.247.155.195,70143,iphone
2025-02-20 06:30:59.000,732,159.90.189.191,12468,iphone
2025-02-20 06:31:00.000,1039,187.33.63.244,26064,iphone
2025-02-20 06:31:05.750,782,153.110.204.177,62875,android
2025-02-20 06:31:07.000,112,58.140.28.239,27669,iphone
2025-02-20 06:31:07.000,1535,59.148.185.24,32359,android
2025-02-20 06:31:13.500,1802,20.196.168.57,35616,iphone
2025-02-20 06:31:16.500,2052,227.59.169.145,25956,iphone
2025-02-20 06:31:26.750,1468,55.199.167.76,15464,android
2025-02-20 06:31:28.250,798,206.31.86.53,21474,android
2025-02-20 06:31:29.250,311,34.36.28.25,36471,iphone
2025-02-20 06:31:31.500,722,191.221.54.196,48087,iphone
2025-02-20 06:31:35.000,1106,22.206.124.5,43623,iphone
2025-02-20 06:31:35.000,2303,15.239.130.84,56228,iphone
2025-02-20 06:31:39.250,1727,173.201.118.249,81329,android
2025-02-20 06:31:40.500,264,145.203.85.210,80855,iphone
2025-02-20 06:31:42.500,649,148.106.198.52,72747,android
2025-02-20 06:31:46.500,107,3.72.37.75,53947,android
2025-02-20 06:31:47.000,1249,81.171.90.83,12078,android
2025-02-20 06:31:49.750,625,104.205.122.5,34873,android
2025-02-20 06:31:53.750,335,39.93.169.49,34873,android
2025-02-20 06:31:55.250,1043,192.183.119.82,46453,iphone
2025-02-20 06:32:02.000,1826,43.231.37.254,27669,android
2025-02-20 06:32:02.250,2324,77.248.95.25,82672,iphone
2025-02-20 06:32:05.250,1686,192.242.221.95,80855,iphone
2025-02-20 06:32:09.250,72,147.184.76.240,84713,iphone
2025-02-20 06:32:13.750,2384,135.200.43.116,96641,android
2025-02-20 06:32:14.000,1406,199.25.93.245,60483,iphone
2025-02-20 06:32:17.500,2395,239.75.25.230,26064,android
2025-02-20 06:32:22.000,1921,156.179.13.6,86108,iphone
2025-02-20 06:32:22.250,581,26.91.97.152,11527,android
2025-02-20 06:32:25.000,1788,54.128.198.199,45613,iphone
2025-02-20 06:32:25.250,947,20.171.235.236,54188,iphone
2025-02-20 06:32:25.750,740,44.68.45.184,60919,iphone
2025-02-20 06:32:28.500,824,2.207.124.100,76945,android
2025-02-20 06:32:31.000,1130,85.244.139.152,12468,android
2025-02-20 06:32:37.500,901,94.19.28.207,73277,iphone
2025-02-20 06:32:39.000,1018,156.186.150.31,27630,iphone
2025-02-20 06:32:40.000,682,28.81.170.72,52739,iphone
2025-02-20 06:32:43.500,2172,108.33.212.76,26064,iphone
2025-02-20 06:32:43.750,376,201.175.101.36,96641,iphone
2025-02-20 06:32:47.750,2267,227.247.133.120,90236,android
2025-02-20 06:32:50.000,714,174.149.248.70,84713,iphone
2025-02-20 06:32:54.250,809,160.22.215.75,57791,iphone
2025-02-20 06:32:54.500,1370,104.20.198.236,99129,iphone
2025-02-20 06:32:55.750,1745,159.48.193.250,21474,iphone
2025-02-20 06:33:02.250,622,32.30.211.13,84713,iphone
